GEO.id,GEO.id2,GEO.display-label,D001
8600000US62815,62815,ZCTA5 62815,416
8600000US62816,62816,ZCTA5 62816,1306
8600000US62817,62817,ZCTA5 62817,557
8600000US62818,62818,ZCTA5 62818,330
8600000US62819,62819,ZCTA5 62819,448
8600000US62820,62820,ZCTA5 62820,162
8600000US62821,62821,ZCTA5 62821,7657
8600000US62822,62822,ZCTA5 62822,2574
8600000US62823,62823,ZCTA5 62823,1691
8600000US62824,62824,ZCTA5 62824,1761
8600000US62825,62825,ZCTA5 62825,203
8600000US62827,62827,ZCTA5 62827,1245
8600000US62828,62828,ZCTA5 62828,1426
8600000US62829,62829,ZCTA5 62829,72
8600000US62830,62830,ZCTA5 62830,1392
8600000US62831,62831,ZCTA5 62831,573
8600000US62832,62832,ZCTA5 62832,9208
8600000US62833,62833,ZCTA5 62833,383
8600000US62835,62835,ZCTA5 62835,1152
8600000US62836,62836,ZCTA5 62836,801
8600000US62837,62837,ZCTA5 62837,8867
8600000US62838,62838,ZCTA5 62838,1497
8600000US62839,62839,ZCTA5 62839,6718
8600000US62841,62841,ZCTA5 62841,98
8600000US62842,62842,ZCTA5 62842,835
8600000US62843,62843,ZCTA5 62843,100
8600000US62844,62844,ZCTA5 62844,2083
8600000US62846,62846,ZCTA5 62846,2631
8600000US62848,62848,ZCTA5 62848,636
8600000US62849,62849,ZCTA5 62849,2205
8600000US62850,62850,ZCTA5 62850,381
8600000US62851,62851,ZCTA5 62851,329
8600000US62852,62852,ZCTA5 62852,160
8600000US62853,62853,ZCTA5 62853,1034
8600000US62854,62854,ZCTA5 62854,1776
8600000US62856,62856,ZCTA5 62856,324
8600000US62858,62858,ZCTA5 62858,2981
8600000US62859,62859,ZCTA5 62859,5748
8600000US62860,62860,ZCTA5 62860,524
8600000US62861,62861,ZCTA5 62861,128
8600000US62862,62862,ZCTA5 62862,364
8600000US62863,62863,ZCTA5 62863,10183
8600000US62864,62864,ZCTA5 62864,24108
8600000US62865,62865,ZCTA5 62865,2018
8600000US62867,62867,ZCTA5 62867,521
8600000US62868,62868,ZCTA5 62868,1872
8600000US62869,62869,ZCTA5 62869,2682
8600000US62870,62870,ZCTA5 62870,2080
8600000US62871,62871,ZCTA5 62871,686
8600000US62872,62872,ZCTA5 62872,1178
8600000US62874,62874,ZCTA5 62874,372
8600000US62875,62875,ZCTA5 62875,1167
8600000US62876,62876,ZCTA5 62876,247
8600000US62877,62877,ZCTA5 62877,514
8600000US62878,62878,ZCTA5 62878,410
8600000US62879,62879,ZCTA5 62879,85
8600000US62880,62880,ZCTA5 62880,717
8600000US62881,62881,ZCTA5 62881,11385
8600000US62882,62882,ZCTA5 62882,2331
8600000US62883,62883,ZCTA5 62883,591
8600000US62884,62884,ZCTA5 62884,2940
8600000US62885,62885,ZCTA5 62885,839
8600000US62886,62886,ZCTA5 62886,440
8600000US62887,62887,ZCTA5 62887,295
8600000US62888,62888,ZCTA5 62888,2135
8600000US62889,62889,ZCTA5 62889,851
8600000US62890,62890,ZCTA5 62890,2882
8600000US62891,62891,ZCTA5 62891,652
8600000US62892,62892,ZCTA5 62892,317
8600000US62893,62893,ZCTA5 62893,977
8600000US62894,62894,ZCTA5 62894,1006
8600000US62895,62895,ZCTA5 62895,2022
8600000US62896,62896,ZCTA5 62896,12626
8600000US62897,62897,ZCTA5 62897,398
8600000US62898,62898,ZCTA5 62898,2097
8600000US62899,62899,ZCTA5 62899,1612
8600000US62901,62901,ZCTA5 62901,27182
8600000US62902,62902,ZCTA5 62902,4531
8600000US62903,62903,ZCTA5 62903,2962
8600000US62905,62905,ZCTA5 62905,677
8600000US62906,62906,ZCTA5 62906,7276
8600000US62907,62907,ZCTA5 62907,2164
8600000US62908,62908,ZCTA5 62908,467
8600000US62910,62910,ZCTA5 62910,2865
8600000US62912,62912,ZCTA5 62912,1179
8600000US62914,62914,ZCTA5 62914,3147
8600000US62915,62915,ZCTA5 62915,321
8600000US62916,62916,ZCTA5 62916,995
8600000US62917,62917,ZCTA5 62917,2305
8600000US62918,62918,ZCTA5 62918,9793
8600000US62919,62919,ZCTA5 62919,1003
8600000US62920,62920,ZCTA5 62920,3265
8600000US62921,62921,ZCTA5 62921,375
8600000US62922,62922,ZCTA5 62922,3119
8600000US62923,62923,ZCTA5 62923,518
8600000US62924,62924,ZCTA5 62924,2809
8600000US62926,62926,ZCTA5 62926,2263
8600000US62927,62927,ZCTA5 62927,367
8600000US62928,62928,ZCTA5 62928,293
8600000US62930,62930,ZCTA5 62930,6263
8600000US62931,62931,ZCTA5 62931,1571
8600000US62932,62932,ZCTA5 62932,1592
8600000US62933,62933,ZCTA5 62933,1230
8600000US62934,62934,ZCTA5 62934,927
8600000US62935,62935,ZCTA5 62935,1943
8600000US62938,62938,ZCTA5 62938,3033
8600000US62939,62939,ZCTA5 62939,3119
8600000US62940,62940,ZCTA5 62940,445
8600000US62941,62941,ZCTA5 62941,808
8600000US62942,62942,ZCTA5 62942,707
8600000US62943,62943,ZCTA5 62943,715
8600000US62946,62946,ZCTA5 62946,12930
8600000US62947,62947,ZCTA5 62947,539
8600000US62948,62948,ZCTA5 62948,12865
8600000US62949,62949,ZCTA5 62949,810
8600000US62950,62950,ZCTA5 62950,193
8600000US62951,62951,ZCTA5 62951,5352
8600000US62952,62952,ZCTA5 62952,3372
8600000US62953,62953,ZCTA5 62953,360
8600000US62954,62954,ZCTA5 62954,515
8600000US62956,62956,ZCTA5 62956,869
8600000US62957,62957,ZCTA5 62957,996
8600000US62958,62958,ZCTA5 62958,2262
8600000US62959,62959,ZCTA5 62959,26948
8600000US62960,62960,ZCTA5 62960,11603
8600000US62961,62961,ZCTA5 62961,65
8600000US62962,62962,ZCTA5 62962,82
8600000US62963,62963,ZCTA5 62963,611
8600000US62964,62964,ZCTA5 62964,1456
8600000US62965,62965,ZCTA5 62965,125
8600000US62966,62966,ZCTA5 62966,15607
8600000US62967,62967,ZCTA5 62967,326
8600000US62969,62969,ZCTA5 62969,731
8600000US62970,62970,ZCTA5 62970,639
8600000US62972,62972,ZCTA5 62972,1205
8600000US62974,62974,ZCTA5 62974,1401
8600000US62975,62975,ZCTA5 62975,279
8600000US62976,62976,ZCTA5 62976,469
8600000US62977,62977,ZCTA5 62977,700
8600000US62979,62979,ZCTA5 62979,1230
8600000US62982,62982,ZCTA5 62982,1328
8600000US62983,62983,ZCTA5 62983,1504
8600000US62984,62984,ZCTA5 62984,1841
8600000US62985,62985,ZCTA5 62985,845
8600000US62987,62987,ZCTA5 62987,1174
8600000US62988,62988,ZCTA5 62988,2110
8600000US62990,62990,ZCTA5 62990,1109
8600000US62992,62992,ZCTA5 62992,1032
8600000US62994,62994,ZCTA5 62994,755
8600000US62995,62995,ZCTA5 62995,5284
8600000US62996,62996,ZCTA5 62996,535
8600000US62997,62997,ZCTA5 62997,599
8600000US62998,62998,ZCTA5 62998,419
8600000US62999,62999,ZCTA5 62999,1829
8600000US63673,63673,ZCTA5 63673,2115
